u_knowledge,detail_title
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,BEM Fehler Meldung
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,"DTAG Technische HR-Themen: Hallo, ich ha"
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG BEM: IDE-1001337228
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Löschen alter Antrag
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG BEM: BEM-Vorgang wurde vom System e
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP_HR: AZK Antrag läuft falsch
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Fehlerhafte W
DTSE,DTAG SAP: AW: Incident zur HR-Rückstellu
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Zeitmanagement: Abwesenheit im Stat
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP HR-System P91: Verbindungsabbrü
TI.GSO.DE.SOLMAN-SAPHR-ZW,Am 01.01.24 (Feiertag) ist eine Sollzeit
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,"DTAG SAP: Aufgaben Abwesenheit von 2020,"
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Fehlerhafte W
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP_HR: Keine Arbeistzeiterfassung
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Fehlerhafte W
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG ONE.PSL: ich habe für Sandra Bianca
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Veraltete off
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Fehlerhafte W
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: abgelehnte Ab
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Genehmigung Urlaubsantrag l
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP_HR: Aufgabe lässt sich nicht be
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG Einzelfahrtenversteuerung: Freigabe
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Myportal Kontingent anders
TI.GSO.DE.SOLMAN-SAPHR-DEV,Folge-Incident zu AMS 24776208 und 25322
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: mail von HR D
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Zeitmanagement: Übertragung der Arb
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG Technische HR-Themen: MyPortal Work
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: AW: Fehlerhafter Eintrag MyPor
TI.GSO.DE.SOLMAN-SAPHR-ZW,fehlerhaftes Kontingent 0025 Nachtarbeit
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: EU-Antrag läuft auf Fehler bei
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP HR-System P91: möglicher Fehler
TI.GSO.DE.SOLMAN-SAPHR-ZW,"DTAG SAP_HR: Stundenabzug 29.02.24 ,trot"
TI.GSO.DE.SOLMAN-SAPHR-DEV,"zu Auftragsnummer 25706308; Ingrid Stör,"
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG Einzelfahrtenversteuerung: Archiv -
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG Technische HR-Themen: Reisekostenau
TI.GSO.DE.SOLMAN-SAPHR-DEV,"Job JOBABBRÜCHE VORTAG, Step 1"
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG Reisemanagement: A1 Bescheinigung k
TI.GSO.DE.SOLMAN-SAPHR-EGA,DTAG Einzelfahrtenversteuerung: Ihre Rei
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,TaTB ist wieder gesetzt und sollte eigen
TI.GSO.DE.SOLMAN-SAPHR-ZW,"DTAG SAP_HR: stornierter ""Ausgleich AZK"""
HR Enabling,DTAG SAP: Dokument in der Personalakte n
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Eintrag mit fehlerhaftem St
TI.GSO.DE.SOLMAN-SAPHR-ZW,DTAG SAP: WG: Mobiles Arbeiten EU-Auslan
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: nicht bearbeitbare Aufgabe Abw
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG ZM: Fehlermeldung/Incident: INFO: i
TI.GSO.DE.SOLMAN-SAPHR-PYPB,DTAG SAP: Nachfrage zu einer Loa
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,rückw dDU Buchung zum 01.12.20217 // Es
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG BEM: BEM-Vorgang wurde versehentlic
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP_HR: Auftragsstatus nicht sichtb
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP HR-System P91: Keine Berechtigu
HR Enabling,DTAG ePersA: Datenschutz / In der Person
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,"DTAG Zeitmanagement: Teamkalender, Mitar"
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG AMS: Konflikt Leiter-/ HR BP-Rolle
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP: Keine Anmeldung möglich SAP P9
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Löschung Aufg
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Löschung Aufgabe Verängerung T
TI.GSO.DE.SOLMAN-SAPHR-DEV,"DTAG SAP HR-System P91: Fehler,  keine Z"
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP: SAP - Berechtigung
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: Bitte fehlerhafte MyPortal
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Zeitmanagement: Stornierte EZA Tage
TI.GSO.DE.SOLMAN-SAPHR-ZW,DTAG SAP_HR: Arbeitszeitkonto - AZK fals
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP_HR: Unter meine Abwesenheiten w
TI.GSO.DE.SOLMAN-SAPHR-ZW,DTAG SAP: AW: Workflow-Bearbeitung für A
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG MyPortal: I'm missing a tile in the
TI.GSO.DE.SOLMAN-SAPHR-PYPB,Störung betrifft SAP-Nr 337025
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Löschung nicht genehmigte A
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: SAP Berechtigung
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,"DTAG SAP: Ticket ""Interner Wechsel Marce"
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: SAP: Keine Berechtigung fü
DTSE,DTAG Zeitmanagement: Arbeitszeitnachweis
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: SAP neue Mitarbeiter nicht sic
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: Fehlerhafter Urlaubseintra
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Zeitmanagement: Störungen Urlaubsbu
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG P91: Abwesenheiten werden nicht von
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,"DTAG SAP HR-System P91: FM: ""Keine Berec"
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Aufgabe lässt sich nicht lö
TI.GSO.DE.SOLMAN-SAPHR-ZW,DTAG Zeitmanagement: Fehler bei EU Buchu
TI.GSO.DE.SOLMAN-SAPHR-DEV,"DTAG Reisemanagement: FM: ""Sie besitzen"
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Fehlerhafte Workflows in Verbi
DTSE,DTAG Zeitmanagement: Auftragsnummer: HRD
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Löschung meines fehlerhaften U
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: Auftrag HRDE-1003182076 -
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Auswertung IPEx (E2E20433); Lo
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP_HR: Bei Änderungen einer Abwese
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG Technische HR-Themen: myportal - me
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: SAP / Zeitbuchung
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG P91: Kein Benutzer mit SNC-Name p:E
TI.GSO.DE.SOLMAN-SAPHR-PYPB,"Nachfolgeauftrag zu IM0038548360, AMS 25"
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Aufgabe lässt sich nicht sc
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: EU Antrage können nicht geö
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG Zeitmanagement: Kacheln fehlen
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: Fehlerhafte Aufgabe
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Fehlerhafte W
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: AW: IDE-1001376433
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG BEM: BEM-Vorgang wurde vom System e
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: Unterstützung My Portal
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG AMS: WG: Probleme bei Aufgaben
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG ONE.GRC: Zusatzrolle OrgE-Berechtig
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,Folgeauftrag zu AMS 25794528 - Anpassung
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: fehlerhafter Urlaubsantrag
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Zeitmanagement: Löschung Abwesenhei
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Fehler bei Anträgen EU (1 Tag
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP: Zugriff auf die Arbeiszeitrepo
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG P91: Kein Benutzer mit SNC-Name p:E
TI.GSO.DE.SOLMAN-SAPHR-EGA,AW: BÜT-Liste wieder fehlerhaft
TI.GSO.DE.SOLMAN-SAPHR-ZW,DTAG Zeitmanagement: systemseitig falsch
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP_HR: Reports werden nicht angeze
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG Reisemanagement: Meine Reise abrech
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Heute keine Abfrage von Arb
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG BEM: Vorgang 000406964874 für Carol
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: Antrag A1 Bescheinigung fu
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG ONE.PSL:  K/G aus Myportal nicht im
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG: PSL Leman übernimmt meine Buchungs
TI.GSO.DE.SOLMAN-SAPHR-ZW,DTAG Zeitmanagement: Fehler beim Buchen
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,NIMIC0019273085 PersNrn. unvollständig i
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Zeitmanagement: Abwesenheit im Stat
TI.GSO.DE.SOLMAN-SAPHR-DEV,"AMS-Auftrag 25761424, COCO-ID 190065, OZ"
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: AW: Störungsmeldung fehlerhaft
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: MyPortal - Arbeitszeiten Buche
TI.GSO.DE.SOLMAN-SAPHR-ZW,DTAG Technische HR-Themen: Fehlerhafte W
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP: Fehlermeldung
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP: Workflow Probezeit Kündigung b
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG ONE.PSL:  Störung LEMAN
TI.GSO.DE.SOLMAN-SAPHR-DEV,"DTAG SAP_HR: ""Mein Personal Service"" feh"
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG Technische HR-Themen: Fehlerhafte W
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Löschung EU-Anträge aus Aufgab
DTSE,DTAG Zeitmanagement: Erhöhung der WAZ ni
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,"DTAG SAP_HR: Ich habe einen ""fehlerhafte"
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG BEM: BEM-Vorgang wurde versehentlic
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP_HR: Keine Nulldurchläufe
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: 2 Aufgaben
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG BEM: BEM-Vorgang wurde versehentlic
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,Betreff: Bitte Ticket im System entferne
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,"Tägliche E-Mails aus LEMAN, aTB: Benachr"
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: Fehlermeldung myPortal
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG P91: Kein Benutzer mit SNC-Name p:E
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP_HR: Berechtigung Beratung Perso
TI.GSO.DE.SOLMAN-SAPHR-ZW,LOA 6520 gezahlte Prämie wurde durch Ein
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG ONE.PSL:  Fehler in PSL-Leman // Au
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP: WG: Informationen anderer Pers
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG ONE.PSL: Leman Benutzer existiert n
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,Vorgang 000402161791 Guten Morgen - bis
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Löschung alte
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG BEM: BEM-Start-Aufforderung obwohl
TI.GSO.DE.SOLMAN-SAPHR-ZW,Mitarbeiter bekommen in Simulation Zeitn
TI.GSO.DE.SOLMAN-SAPHR-ZW,"Die Mitarbeiterin bittet um Klärung, war"
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Bitte ein Ticket die P91 Mdt20
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP_HR: Massengenehmigung für Berei
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Zeitmanagement: Abwesenheit im Stat
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG BEM: BEM-Vorgang wurde vom System e
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG P91: Abwesenheiten werden nicht von
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: erneuter Fehler: Neue Aufgaben
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG MYPORTAL: Ich bin als Vertreter ein
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Fehlerhafte EU Buchung
TI.GSO.DE.SOLMAN-SAPHR-ZW,DTAG Technische HR-Themen: Ihre Abwesenh
TI.GSO.DE.SOLMAN-SAPHR-ZW,Kont.Abgeltung - AZK für 11/2022 ist feh
TI.GSO.DE.SOLMAN-SAPHR-EGA,Bei Mitarbeiter 317162 Schwalbe Carl Chr
TI.GSO.DE.SOLMAN-SAPHR-PYPB,TPF AG-Zuschuss für 01/2024 nicht plausi
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: Auftragsnummer 25813347; C
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Zeitmanagement: Krank ohne Attest n
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Auftrag auf Arbeitszeitredu
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Fehlerhafte W
TI.GSO.DE.SOLMAN-SAPHR-ZW,DTAG SAP_HR: Fehlermeldung im Lebensarbe
TI.GSO.DE.SOLMAN-SAPHR-PYPB,Nachfolgeauftrag zu AMS 25773904 - Simu-
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Aufgabe Verlä
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,"Fehler in der Abrechnung ITs 07, 12, 13"
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG Mein Team: keine Einsicht der Ampel
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG P91: Kein Benutzer mit SNC-Name p:E
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: Fehlerhafte Aufgabe
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG Technische HR-Themen: Vertreterrech
TI.GSO.DE.SOLMAN-SAPHR-ZW,DTAG SAP: Genehmigungen für Abwesenheits
TI.GSO.DE.SOLMAN-SAPHR-PYPB,DTAG SAP: Nachberechnung in meiner Bezüg
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP: Störung SAP HR _ kein Zugriff
TI.GSO.DE.SOLMAN-SAPHR-PYPB,unerklärliche Senkung SV-Brutto und dami
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Zeitmanagement: Abwesenheit im Stat
TI.GSO.DE.SOLMAN-SAPHR-EGA,Simufehler - Kein Eintrag in Tabelle T5D
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG BEM: Aufgabe und Erinnerung BEM für
DTSE,Abbruch Report YPYIN_E2E20475_HR_SUITE_T
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Urlaubsantrag 01.07.-12.07.
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Urlaub ist nicht stornierba
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Fehlerhafte W
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Genehmigung von Urlaub nich
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Aufgabe Abwes
HR Enabling,MA kann nicht auf Dokument in seiner Per
TI.GSO.DE.SOLMAN-SAPHR-ZW,"Bitte prüfen, warum bei Florian Lemche ("
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG AMS: Offene AMS-Aufträge die abgebr
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG MYPORTAL: Abwesenheitsantrag
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Zeitmanagement: Abwesenheit im Stat
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG P91: Kein Benutzer mit SNC-Name p:E
TI.GSO.DE.SOLMAN-SAPHR-DEV,"DTAG SAP: Kerstin Rupp, 26.3.2024, Antra"
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP: Issues with SAP
TI.GSO.DE.SOLMAN-SAPHR-ZW,Störung Reisezeiten: In 2013 sind dem Mi
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Alte Aufgabe lässt sich nic
TI.GSO.DE.SOLMAN-SAPHR-ZW,"DTAG SAP_HR: 19.03. - 101,93 Std"
TI.GSO.DE.SOLMAN-SAPHR-ZW,Auszahlung/Rückforderung von EZA Stunden
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Aufgabe Abwes
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: Löschen eines alten Abwese
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,(DTAG) Zielemanagement
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,(DTAG) Zielemanagement
TI.GSO.DE.SOLMAN-SAPHR-ZW,DTAG SAP_HR: Fehlerhafte Buchung von Arb
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,"DTAG SAP: EU Antrag hat Status ""fehlerha"
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: I can't enter my right addr
TI.GSO.DE.SOLMAN-SAPHR-PYPB,TPF: Bildung der Lohnart 7TAR im Monat 0
TI.GSO.DE.SOLMAN-SAPHR-ZW,Im Zeitnachweis unter Nulldurchläufe wir
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Eintrag kann nicht genehmig
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: MyPortal: fälschliches BEM
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Fehlermeldung
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,"DTAG Zeitmanagement: Kachel ""Kommen/Gehe"
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP: Fehlermeldung bei Genehmigung
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Aufgabe in myPortal nicht stor
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,Bitte korrigieren: RGDIR enthält Einträg
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG MYPORTAL: Offene Aufgaben zu abgele
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: Abwesenheitsantrag löschen
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP: WG: Saphir - TIKS2000 (System
DTSE,DTAG Technische HR-Themen: Bereinigung M
HR Enabling,DTAG SAP: SAP MD 200; fehlender sehender
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Aufgabe lässt sich nicht öf
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Löschung offener Aufgaben
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: alte Daten
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Bitte um Löschung veraltete
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP: WG: MyPortal:Erholungsurlaub 1
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP_HR: Einzelfahrten können nicht
TI.GSO.DE.SOLMAN-SAPHR-PYPB,DTAG Einzelfahrtenversteuerung: Beschwer
TI.GSO.DE.SOLMAN-SAPHR-REORG,DTAG Fremdkräfte verwalten: external Mai
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP_HR: Abgabe der Einzelfahrten ni
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Bitte löschen oder korrigie
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP: WG: Fehlerhafte Rechte
TI.GSO.DE.SOLMAN-SAPHR-ZW,DTAG Zeitmanagement: Abwesenheit im Stat
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP: Probleme mit Verkürzung Tätigk
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP HR-System P91: Abfrageergebnis
TI.GSO.DE.SOLMAN-SAPHR-EGA,#HRSPOTSUPP-3279# Date of joing group
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG BEM: BEM-Vorgang wurde versehentlic
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP_HR: Daten können nicht geladen
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Fehlerhafte W
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,(DTAG) Zielemanagement
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP HR-System P91: gesellschaftsfre
HR Enabling,DTAG SAP: Aktenanzeige in SAP geht nicht
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP HR-System P91: Weiterführung vo
TI.GSO.DE.SOLMAN-SAPHR-ZW,DTAG Zeitmanagement: HRDE-1003238714 nic
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP: Anlage 5 a der KBV SAP HR - Re
TI.GSO.DE.SOLMAN-SAPHR-ZW,DTAG Zeitmanagement: Ostersonntag bei An
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,"DTAG SAP_HR: Eholungsurlaub ""Fehlerhaft"""
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Beantragter EU-Tag wird nic
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Saphir Auswertung zu Ampelphas
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP_HR: Fehlerhafte Urlaubsbuchung
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Aufgabe Abwes
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG BEM: BEM-Vorgang wurde vom System e
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG ONE.PSL:  Fehler LEMAN
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG ONE.PSL:  Fehler bei der Vorbelegun
TI.GSO.DE.SOLMAN-SAPHR-ZW,"DTAG SAP: WG: ""Display my working hour v"
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Zeitmanagement: Abwesenheit im Stat
TI.GSO.DE.SOLMAN-SAPHR-ZW,Mitarbeiter war am 29.02.2024 auf der Be
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: In der Abwesenheitsübersich
TI.GSO.DE.SOLMAN-SAPHR-ZW,DTAG Zeitmanagement: Fehler beim genehmi
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: Cannot submit the applicat
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: offene Aufgabe lässt sich
TI.GSO.DE.SOLMAN-SAPHR-ZW,ab dem 04.03.2024 erfolgt kein Pausenabz
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Beantragter Urlaub wird nic
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP HR-System P91: Vertretung verlä
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP HR-System: Fehlermeldung SAP HR
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Aufgabe abgel
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: myportal Urlaubsantrag
DTSE,DTAG Zeitmanagement: Ich hatte von 27.12
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: Adobe AEM Forms Workspace
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: Urlaubsantrag in My Portal
